condition,id,delete,description,set_size,enrichment_score,nes,pvalue,p_adjust,qvalue,rank,leading_edge,core_enrichment,gsea_enrichment
"I (D26, severe)","Chemotaxis, B cell","Chemotaxis, B cell...20","Chemotaxis, B cell",1,0.9897978111667595,1.3284940563833199,0.025830399679849486,0.2914559325411937,0.26495993867381246,56,"tags=100%, list=1%, signal=99%",CH25H,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, abT cell","Activation, abT cell...21","Activation, abT cell",2,-0.8649350649350649,-1.4323456811497066,0.0299512162190171,0.31054107724296093,0.28231007022087357,731,"tags=100%, list=14%, signal=86%",CD247,Immune_GO_T2G_specfic
"I (D26, severe)","Chemotaxis, T cell","Chemotaxis, T cell...22","Chemotaxis, T cell",2,0.8469018875997932,1.4318703629657332,0.03578258603194487,0.31054107724296093,0.28231007022087357,96,"tags=50%, list=2%, signal=49%",DEFA4,Immune_GO_T2G_specfic
"I (D26, severe)","Degranulation, Eosinophil","Degranulation, Eosinophil...23","Degranulation, Eosinophil",1,-0.9844184752365053,-1.3062143510795055,0.03391064433252463,0.31054107724296093,0.28231007022087357,86,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"I (D26, severe)","Hypersensitivity, Type I","Hypersensitivity, Type I...24","Hypersensitivity, Type I",1,-0.9844184752365053,-1.3062143510795055,0.03391064433252463,0.31054107724296093,0.28231007022087357,86,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"I (D26, severe)","Immunity, Leukocyte","Immunity, Leukocyte...25","Immunity, Leukocyte",1,-0.9840474865516602,-1.3057220901595583,0.03391064433252463,0.31054107724296093,0.28231007022087357,88,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"I (D26, severe)","Differentiation, Langerhans","Differentiation, Langerhans...26","Differentiation, Langerhans",1,-0.9805230940456316,-1.3010456114200615,0.038111859479817926,0.31054107724296093,0.28231007022087357,107,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"I (D26, severe)","Lineage commitment, Th cell","Lineage commitment, Th cell...27","Lineage commitment, Th cell",1,-0.9803375997032091,-1.3007994809600878,0.038111859479817926,0.31054107724296093,0.28231007022087357,108,"tags=100%, list=2%, signal=98%",,Immune_GO_T2G_specfic
"I (D26, severe)","PRR, NOD1","PRR, NOD1...28","PRR, NOD1",1,0.978668150621406,1.3135559672935522,0.04231308431399346,0.32099581203719174,0.29181437457926523,116,"tags=100%, list=2%, signal=98%",NFKBIA,Immune_GO_T2G_specfic
"I (D26, severe)","PRR, NOD2","PRR, NOD2...29","PRR, NOD2",1,0.978668150621406,1.3135559672935522,0.04231308431399346,0.32099581203719174,0.29181437457926523,116,"tags=100%, list=2%, signal=98%",NFKBIA,Immune_GO_T2G_specfic
"I (D26, severe)","Migration, Leukocyte","Migration, Leukocyte...30","Migration, Leukocyte",6,-0.6389605274779661,-1.5542900091528158,0.0501153625498789,0.34597471723220224,0.314522470211093,507,"tags=83%, list=9%, signal=76%",ITGA3/ITGB7/SRC/ADD2/DBH,Immune_GO_T2G_specfic
"I (D26, severe)",T cell,T cell...31,T cell,88,-0.26259849018507075,-1.4165648818369618,0.05142857142857143,0.34597471723220224,0.314522470211093,998,"tags=32%, list=19%, signal=26%",AKT1/CORO1A/CSK/CRTAM/SPNS2/LILRB1/CD1C/CD3G/CD81/TCF7/IL7R/CACNB3/CD247/S1PR1/CD40LG/SPN/CCR7/EFNB1/SRC/LFNG/CD6/CD7/EOMES/ZAP70/PRF1/ZNF683/GZMM/FCER1A,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, Mast cell","Activation, Mast cell...32","Activation, Mast cell",1,0.9757002411426452,1.3095724768696144,0.0489150226220339,0.34597471723220224,0.314522470211093,132,"tags=100%, list=2%, signal=98%",S100A12,Immune_GO_T2G_specfic
"I (D26, severe)",Induction of Bacterial agglutination,Induction of Bacterial agglutination...33,Induction of Bacterial agglutination,1,0.9693934335002783,1.301107559718746,0.05189620758483034,0.34597471723220224,0.314522470211093,166,"tags=100%, list=3%, signal=97%",RNASE3,Immune_GO_T2G_specfic
"I (D26, severe)","Tethering or roling, Leukocyte","Tethering or roling, Leukocyte...34","Tethering or roling, Leukocyte",5,-0.6665345668685727,-1.526430136792654,0.0547945205479452,0.354552780016116,0.32232070910556004,584,"tags=80%, list=11%, signal=71%",ITGB7/SPN/CX3CR1/ADD2,Immune_GO_T2G_specfic
"I (D26, severe)","Signaling, T cell","Signaling, T cell...35","Signaling, T cell",16,-0.4406376679219306,-1.5260974421971851,0.06037735849056604,0.3689727463312369,0.33542976939203356,1409,"tags=50%, list=26%, signal=37%",PLCG1/GATA3/CSK/CD3G/CACNB3/CD247/ZAP70/ZNF683,Immune_GO_T2G_specfic
"I (D26, severe)","APP, MHC IB, Endogenous lipid antigen","APP, MHC IB, Endogenous lipid antigen...36","APP, MHC IB, Endogenous lipid antigen",2,-0.8454545454545455,-1.4000856432859745,0.05976095617529881,0.3689727463312369,0.33542976939203356,836,"tags=100%, list=16%, signal=85%",CD1B,Immune_GO_T2G_specfic
"I (D26, severe)","Chemotaxis, Macrophage","Chemotaxis, Macrophage...37","Chemotaxis, Macrophage",2,-0.8350649350649351,-1.3828802897586507,0.06772908366533864,0.40271347044255407,0.36610315494777645,892,"tags=100%, list=17%, signal=83%",SFTPD,Immune_GO_T2G_specfic
"I (D26, severe)",Antifungal humoral response,Antifungal humoral response...38,Antifungal humoral response,3,0.7400631195413755,1.4254709055889372,0.07317073170731707,0.4236200256739409,0.38510911424903727,381,"tags=67%, list=7%, signal=62%",DEFA4/CAMP,Immune_GO_T2G_specfic
"I (D26, severe)","Degranulation, Mast cell","Degranulation, Mast cell...39","Degranulation, Mast cell",4,-0.6727842789858232,-1.4227911032830467,0.07692307692307693,0.43392504930966475,0.39447731755424065,86,"tags=50%, list=2%, signal=49%",FCER1A/PTGDS,Immune_GO_T2G_specfic
"I (D26, severe)","C-type lectin receptor, PRR","C-type lectin receptor, PRR...40","C-type lectin receptor, PRR",3,-0.7176545410652018,-1.3928437162798024,0.08235294117647059,0.4418938307030129,0.4017216642754663,637,"tags=67%, list=12%, signal=59%",KLRC3/SRC,Immune_GO_T2G_specfic
"I (D26, severe)",Establishment of T cell polarity,Establishment of T cell polarity...41,Establishment of T cell polarity,2,-0.8244897959183674,-1.3653676977754818,0.08167330677290836,0.4418938307030129,0.4017216642754663,949,"tags=100%, list=18%, signal=82%",CCR7,Immune_GO_T2G_specfic
"I (D26, severe)","PRR, NOD","PRR, NOD...42","PRR, NOD",2,0.8072356215213358,1.3648059820275533,0.086,0.4504761904761904,0.4095238095238095,1041,"tags=100%, list=19%, signal=81%",TNFAIP3/MAP2K6,Immune_GO_T2G_specfic
"I (D26, severe)",Humoral adaptive immune system,Humoral adaptive immune system...43,Humoral adaptive immune system,69,0.26321705324720435,1.3647445101450804,0.09278350515463918,0.47470630544234,0.43155118676576365,1412,"tags=41%, list=26%, signal=30%",CH25H/BPI/DEFA4/NFKBIA/S100A12/RNASE3/BMX/TNFAIP3/CXCL2/CAMP/CCL20/FLT3/BCL6/CXCL3/WFDC3/PTX3/IL10/CD38/FCER1G/SOS2/RBPJ/HHEX/BST1/PRKCE/JAK3/BCL3/BCL10/TPD52,Immune_GO_T2G_specfic
"I (D26, severe)","Tolerance, Induction, LPS","Tolerance, Induction, LPS...44","Tolerance, Induction, LPS",1,0.9380448896308663,1.259031942115901,0.10179640718562874,0.5089820359281437,0.462710941752858,335,"tags=100%, list=6%, signal=94%",TNFAIP3,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, Immune response, NK cell","Activation, Immune response, NK cell...45","Activation, Immune response, NK cell",1,0.932294565015767,1.2513139294195212,0.1157684630738523,0.5466617784838486,0.4969652531671352,366,"tags=100%, list=7%, signal=93%",IL12B,Immune_GO_T2G_specfic
"I (D26, severe)","Differentiation, Th cell","Differentiation, Th cell...46","Differentiation, Th cell",1,0.932294565015767,1.2513139294195212,0.1157684630738523,0.5466617784838486,0.4969652531671352,366,"tags=100%, list=7%, signal=93%",IL12B,Immune_GO_T2G_specfic
"I (D26, severe)","Cytotoxicity, Leukocyte","Cytotoxicity, Leukocyte...47","Cytotoxicity, Leukocyte",1,-0.9417547764793174,-1.2496043452855943,0.11976047904191617,0.5466617784838486,0.4969652531671352,316,"tags=100%, list=6%, signal=94%",,Immune_GO_T2G_specfic
"I (D26, severe)","Immune response, Tumor cell","Immune response, Tumor cell...48","Immune response, Tumor cell",1,-0.9417547764793174,-1.2496043452855943,0.11976047904191617,0.5466617784838486,0.4969652531671352,316,"tags=100%, list=6%, signal=94%",,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, Lymphocyte","Activation, Lymphocyte...49","Activation, Lymphocyte",1,-0.9397143387126693,-1.2468969102258856,0.1217564870259481,0.5466617784838486,0.4969652531671352,327,"tags=100%, list=6%, signal=94%",,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, Neutrophil","Activation, Neutrophil...50","Activation, Neutrophil",3,0.6938265976253559,1.3364125333682604,0.13008130081300814,0.55119825708061,0.5010893246187363,381,"tags=67%, list=7%, signal=62%",IL18RAP/CAMP,Immune_GO_T2G_specfic
"I (D26, severe)","Selection, T cell, Thymic","Selection, T cell, Thymic...51","Selection, T cell, Thymic",3,-0.6871404713304881,-1.3336211685829178,0.12941176470588237,0.55119825708061,0.5010893246187363,1690,"tags=100%, list=31%, signal=69%",GATA3/ZAP70,Immune_GO_T2G_specfic
"I (D26, severe)","APP, MHC IB, Exogenous lipid antigen","APP, MHC IB, Exogenous lipid antigen...52","APP, MHC IB, Exogenous lipid antigen",3,-0.6833166257210924,-1.32619974361546,0.13529411764705881,0.55119825708061,0.5010893246187363,836,"tags=67%, list=16%, signal=56%",CD1C/CD1B,Immune_GO_T2G_specfic
"I (D26, severe)","Migration, Lymphocyte","Migration, Lymphocyte...53","Migration, Lymphocyte",2,-0.787569573283859,-1.3042272450623134,0.13147410358565736,0.55119825708061,0.5010893246187363,1148,"tags=100%, list=21%, signal=79%",SPNS2,Immune_GO_T2G_specfic
"I (D26, severe)","Differentiation, Immune response, CD8+, abT cell","Differentiation, Immune response, CD8+, abT cell...54","Differentiation, Immune response, CD8+, abT cell",1,-0.9324800593581896,-1.237297822286918,0.13373253493013973,0.55119825708061,0.5010893246187363,366,"tags=100%, list=7%, signal=93%",,Immune_GO_T2G_specfic
"I (D26, severe)",Antimicrobial humoral response,Antimicrobial humoral response...55,Antimicrobial humoral response,2,0.7569573283858998,1.279799679768425,0.15,0.5689655172413793,0.5172413793103449,1312,"tags=100%, list=24%, signal=76%",DEFA4/BCL3,Immune_GO_T2G_specfic
"I (D26, severe)","Immune response, Th1","Immune response, Th1...56","Immune response, Th1",2,0.7569573283858998,1.279799679768425,0.15,0.5689655172413793,0.5172413793103449,1312,"tags=100%, list=24%, signal=76%",IL12B/BCL3,Immune_GO_T2G_specfic
"I (D26, severe)",ADCC,ADCC...57,ADCC,1,0.9187534780189204,1.2331392543603041,0.14770459081836326,0.5689655172413793,0.5172413793103449,439,"tags=100%, list=8%, signal=92%",FCGR1A,Immune_GO_T2G_specfic
"I (D26, severe)","APP, Exogenous antigen","APP, Exogenous antigen...58","APP, Exogenous antigen",1,0.9187534780189204,1.2331392543603041,0.14770459081836326,0.5689655172413793,0.5172413793103449,439,"tags=100%, list=8%, signal=92%",FCGR1A,Immune_GO_T2G_specfic
"I (D26, severe)","Differentiation, T cell","Differentiation, T cell...59","Differentiation, T cell",12,-0.43034156717732425,-1.3300191505750398,0.16030534351145037,0.586432093829135,0.5331200852992137,1148,"tags=42%, list=21%, signal=33%",GATA3/DTX1/IL7R/LFNG/ZAP70,Immune_GO_T2G_specfic
"I (D26, severe)","Signaling, Interferon II, Pathway","Signaling, Interferon II, Pathway...60","Signaling, Interferon II, Pathway",3,0.6774911857487474,1.3049481166907373,0.16260162601626016,0.586432093829135,0.5331200852992137,1741,"tags=100%, list=32%, signal=68%",IFNGR1/SP100/IFNGR2,Immune_GO_T2G_specfic
"I (D26, severe)",Acute inflammatory response to antigenic stimulus,Acute inflammatory response to antigenic stimulus...61,Acute inflammatory response to antigenic stimulus,1,-0.9248747913188647,-1.2272064734280033,0.15768463073852296,0.586432093829135,0.5331200852992137,407,"tags=100%, list=8%, signal=92%",,Immune_GO_T2G_specfic
"I (D26, severe)",Response to Interferon I,Response to Interferon I...62,Response to Interferon I,4,0.6079867605833219,1.3270426019043273,0.17125984251968504,0.6076962153924308,0.5524511049022098,56,"tags=25%, list=1%, signal=25%",CH25H,Immune_GO_T2G_specfic
"I (D26, severe)","Chemotaxis, Leukocyte","Chemotaxis, Leukocyte...63","Chemotaxis, Leukocyte",4,-0.6054603251103465,-1.2804157155045746,0.18016194331983806,0.6291369449264187,0.5719426772058351,977,"tags=75%, list=18%, signal=61%",CORO1A/S1PR1/CX3CR1,Immune_GO_T2G_specfic
"I (D26, severe)","Complement, Classical pathway","Complement, Classical pathway...64","Complement, Classical pathway",3,0.6663573946928929,1.2835027902044474,0.18902439024390244,0.6300813008130082,0.5728011825572802,1801,"tags=100%, list=33%, signal=67%",CR1/CD55/CD46,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, gdT cell","Activation, gdT cell...65","Activation, gdT cell",3,-0.6510706139649745,-1.2636157951004419,0.18823529411764706,0.6300813008130082,0.5728011825572802,731,"tags=100%, list=14%, signal=86%",CD3G/CD247,Immune_GO_T2G_specfic
"I (D26, severe)","Homeostasis, Leukocyte","Homeostasis, Leukocyte...66","Homeostasis, Leukocyte",1,0.9031719532554257,1.2122259296346296,0.18363273453093812,0.6300813008130082,0.5728011825572802,523,"tags=100%, list=10%, signal=90%",FLT3,Immune_GO_T2G_specfic
"I (D26, severe)","PRR, TLR, Pathway","PRR, TLR, Pathway...67","PRR, TLR, Pathway",4,0.587230883444692,1.2817390936890705,0.19881889763779528,0.6342869815923708,0.5766245287203372,2228,"tags=100%, list=41%, signal=59%",BCL10/PLCG2/AP3B1/RPS6KA3,Immune_GO_T2G_specfic
"I (D26, severe)","Signaling, Interferon I, Pathway","Signaling, Interferon I, Pathway...68","Signaling, Interferon I, Pathway",5,0.5461379306687911,1.2753381118267015,0.2240325865580448,0.6342869815923708,0.5766245287203372,58,"tags=20%, list=1%, signal=20%",IFI27,Immune_GO_T2G_specfic
"I (D26, severe)","Homeostasis, Lymphocyte","Homeostasis, Lymphocyte...69","Homeostasis, Lymphocyte",4,0.5692437258674091,1.2424788236639153,0.23031496062992127,0.6342869815923708,0.5766245287203372,1063,"tags=75%, list=20%, signal=60%",TNFRSF17/SKIL/SOS2,Immune_GO_T2G_specfic
"I (D26, severe)","Signaling, BCR, B cell","Signaling, BCR, B cell...70","Signaling, BCR, B cell",8,0.4529703207782036,1.2405321812181118,0.20041753653444677,0.6342869815923708,0.5766245287203372,931,"tags=38%, list=17%, signal=31%",NFKBIA/BMX/CD38,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, T cell","Activation, T cell...71","Activation, T cell",13,-0.3856859584621331,-1.2306982048420263,0.21468926553672316,0.6342869815923708,0.5766245287203372,1928,"tags=54%, list=36%, signal=35%",ITK/ADA/NLRC3/CORO1A/CD3G/CD7/ZAP70,Immune_GO_T2G_specfic
"I (D26, severe)","Homeostasis, B-1 B cell","Homeostasis, B-1 B cell...72","Homeostasis, B-1 B cell",2,0.7225850218395411,1.22168587960913,0.21,0.6342869815923708,0.5766245287203372,335,"tags=50%, list=6%, signal=47%",TNFAIP3,Immune_GO_T2G_specfic
"I (D26, severe)",Antiviral and Interferon,Antiviral and Interferon...73,Antiviral and Interferon,27,0.29659273732875074,1.218960805367661,0.23044397463002114,0.6342869815923708,0.5766245287203372,1741,"tags=56%, list=32%, signal=38%",IFI27/IL12B/CCL20/EIF2AK2/IFNGR1/RAB43/SP100/GBP2/STXBP3/ACTR3/VIM/RNF135/CDC42/CD58/IFNGR2,Immune_GO_T2G_specfic
"I (D26, severe)","Clearance, Neutrophil","Clearance, Neutrophil...74","Clearance, Neutrophil",2,-0.7320416386003018,-1.2122721369258114,0.20916334661354583,0.6342869815923708,0.5766245287203372,327,"tags=100%, list=6%, signal=94%",AXL,Immune_GO_T2G_specfic
"I (D26, severe)","Proliferation, Lymphocyte","Proliferation, Lymphocyte...75","Proliferation, Lymphocyte",2,0.7160073763747424,1.2105649508013863,0.216,0.6342869815923708,0.5766245287203372,523,"tags=50%, list=10%, signal=45%",FLT3,Immune_GO_T2G_specfic
"I (D26, severe)","Isotype switching, IgE","Isotype switching, IgE...76","Isotype switching, IgE",1,0.8977926173251716,1.205005853241242,0.1936127744510978,0.6342869815923708,0.5766245287203372,552,"tags=100%, list=10%, signal=90%",BCL6,Immune_GO_T2G_specfic
"I (D26, severe)","Activation, Immune response, Microglial cell","Activation, Immune response, Microglial cell...77","Activation, Immune response, Microglial cell",2,-0.7233766233766233,-1.1979227393399197,0.22111553784860558,0.6342869815923708,0.5766245287203372,1494,"tags=100%, list=28%, signal=72%",CX3CR1,Immune_GO_T2G_specfic
"I (D26, severe)","Selection, Beta","Selection, Beta...78","Selection, Beta",2,-0.7205457148934146,-1.1932347116439233,0.2290836653386454,0.6342869815923708,0.5766245287203372,321,"tags=100%, list=6%, signal=94%",ZAP70,Immune_GO_T2G_specfic
"I (D26, severe)","Chemotaxis, Dendritic cell, Myeloid","Chemotaxis, Dendritic cell, Myeloid...79","Chemotaxis, Dendritic cell, Myeloid",1,-0.8927842700797626,-1.1846259038525833,0.2315369261477046,0.6342869815923708,0.5766245287203372,580,"tags=100%, list=11%, signal=89%",,Immune_GO_T2G_specfic
"I (D26, severe)","Regulation+, glyProtein, Immunological synapse","Regulation+, glyProtein, Immunological synapse...80","Regulation+, glyProtein, Immunological synapse",1,-0.8927842700797626,-1.1846259038525833,0.2315369261477046,0.6342869815923708,0.5766245287203372,580,"tags=100%, list=11%, signal=89%",,Immune_GO_T2G_specfic
"I (D26, severe)","Lineage commitment, Th1 cell","Lineage commitment, Th1 cell...81","Lineage commitment, Th1 cell",1,-0.8920422927100723,-1.183641382012689,0.23353293413173654,0.6342869815923708,0.5766245287203372,584,"tags=100%, list=11%, signal=89%",,Immune_GO_T2G_specfic
"I (D26, severe)","APP, MHC I, exogenous peptide","APP, MHC I, exogenous peptide...82","APP, MHC I, exogenous peptide",3,0.6466407993467709,1.2455257146266447,0.23983739837398374,0.6367880485527544,0.5788982259570497,944,"tags=67%, list=18%, signal=55%",FCGR1A/FCER1G,Immune_GO_T2G_specfic
"I (D26, severe)","Selection+, Thymic, T cell","Selection+, Thymic, T cell...83","Selection+, Thymic, T cell",4,-0.575839989322153,-1.2177752056828726,0.2408906882591093,0.6367880485527544,0.5788982259570497,1690,"tags=75%, list=31%, signal=52%",ITPKB/CD3G/ZAP70,Immune_GO_T2G_specfic
"I (D26, severe)","Ig, Humoral immune response","Ig, Humoral immune response...84","Ig, Humoral immune response",3,-0.6210475915930467,-1.205346285661543,0.24313725490196078,0.6367880485527544,0.5788982259570497,728,"tags=67%, list=14%, signal=58%",CD81/ZP3,Immune_GO_T2G_specfic
"I (D26, severe)","APP, MHC II, polysacharide or peptide","APP, MHC II, polysacharide or peptide...85","APP, MHC II, polysacharide or peptide",1,-0.8816546095344092,-1.1698580762541717,0.25748502994011974,0.666431842197957,0.60584712927087,640,"tags=100%, list=12%, signal=88%",,Immune_GO_T2G_specfic
"I (D26, severe)","Migration, T cell","Migration, T cell...86","Migration, T cell",6,-0.49475856906643734,-1.2035145643159078,0.2651072124756335,0.6703860545360848,0.609441867760077,1547,"tags=83%, list=29%, signal=59%",ITGB7/MYO1G/CORO1A/S1PR1/ZAP70,Immune_GO_T2G_specfic
"I (D26, severe)",Opsonization,Opsonization...87,Opsonization,1,0.8657020960860694,1.1619343630324126,0.2634730538922156,0.6703860545360848,0.609441867760077,725,"tags=100%, list=13%, signal=87%",PTX3,Immune_GO_T2G_specfic
"I (D26, severe)","Antigen, Chronic, Inflammatory response","Antigen, Chronic, Inflammatory response...88","Antigen, Chronic, Inflammatory response",1,0.855870895937674,1.1487390510031181,0.2834331337325349,0.7085828343313373,0.6441662130284885,778,"tags=100%, list=14%, signal=86%",IL10,Immune_GO_T2G_specfic
"I (D26, severe)","Costimulation, CD4+, abT cell","Costimulation, CD4+, abT cell...89","Costimulation, CD4+, abT cell",1,-0.8653311074012242,-1.1481985957765013,0.29740518962075846,0.7100692232556165,0.6455174756869242,728,"tags=100%, list=14%, signal=87%",,Immune_GO_T2G_specfic
