"","vaccine","study","gse_id","genes","process","gene_set_short","immune_system","immune_sub_system","immune_tissue","go_term","set_size","base_mean","l2fc","lfcse","stat","pvalue","padj","direction","filter"
"11","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","THYMUS DEVELOPMENT","Development, Thymocyte","Adaptive","Cellular","Thymocyte","GO:0048538",25,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"12","BNT","BNT (V2, D1)","GSE199750","ABL1","T CELL RECEPTOR SIGNALING PATHWAY","Signaling, T cell","Adaptive","Cellular","T cell","GO:0050852",52,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"13","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","B CELL PROLIFERATION INVOLVED IN IMMUNE RESPONSE","Proliferation, Immune response, B cell","Adaptive","B cell","B cell","GO:0002322",4,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"14","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","HUMORAL ADAPTIVE IMMUNE SYSTEM","Humoral adaptive immune system","Adaptive","Humoral","General",NA,143,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"15","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","FC-GAMMA RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS","Fc-gR signaling, phagocytosis","Adaptive","Humoral","B cell","GO:0038096",14,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"16","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","B-1 B CELL HOMEOSTASIS","Homeostasis, B-1 B cell","Adaptive","B cell","B cell","GO:0001922",2,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"17","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","TRANSITIONAL ONE STAGE B CELL DIFFERENTIATION","Differentiation, B cell, Transitional one stage","Adaptive","Humoral","B cell","GO:0002333",1,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"18","BNT","BNT (V2, D1)","GSE199750","ABL1","ACTIVATED T CELL PROLIFERATION","Proliferation, T cell, Activated","Adaptive","Cellular","T cell","GO:0050798",3,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"19","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","ACTIVATED T CELL PROLIFERATION","Proliferation, T cell, Activated","Adaptive","Cellular","T cell","GO:0050798",3,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"20","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"21","BNT","BNT (V2, D1)","GSE199750","ABL1","B-1 B CELL HOMEOSTASIS","Homeostasis, B-1 B cell","Adaptive","B cell","B cell","GO:0001922",2,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"22","BNT","BNT (V2, D1)","GSE199750","ABL1","ALPHA-BETA T CELL DIFFERENTIATION","Differentiation, abT cell","Adaptive","Cellular","T cell","GO:0046632",6,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"23","ChAd","ChAd-BNT (V2, D7)","GSE201533","ABL1","B CELL RECEPTOR SIGNALING PATHWAY","Signaling, BCR, B cell","Adaptive","B cell","B cell","GO:0050853",31,3058.78261501177,-0.187234788790082,0.0646214689310539,-2.89740842923033,0.00376259561310808,0.0179890042313002,"NEUTRAL","p<0.05"
"24","BNT","BNT (V2, D1)","GSE199750","ABL1","TRANSITIONAL ONE STAGE B CELL DIFFERENTIATION","Differentiation, B cell, Transitional one stage","Adaptive","Humoral","B cell","GO:0002333",1,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"25","BNT","BNT (V2, D1)","GSE199750","ABL1","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"26","BNT","BNT (V2, D1)","GSE199750","ABL1","THYMUS DEVELOPMENT","Development, Thymocyte","Adaptive","Cellular","Thymocyte","GO:0048538",25,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"27","BNT","BNT (V2, D1)","GSE199750","ABL1","B CELL PROLIFERATION","Proliferation, B cell","Adaptive","B cell","B cell","GO:0042100",26,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"28","BNT","BNT (V2, D1)","GSE199750","ABL1","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"29","BNT","BNT (V2, D1)","GSE199750","ABL1","SPLEEN DEVELOPMENT","Development, Spleen","Adaptive","Humoral","Spleen","GO:0048536",17,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"30","BNT","BNT (V2, D1)","GSE199750","ABL1","FC-GAMMA RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS","Fc-gR signaling, phagocytosis","Adaptive","Humoral","B cell","GO:0038096",14,425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","p<0.05"
"31","ChAd","ChAd-BNT (V3, D1)","GSE199750","ACKR3","IMMUNE RESPONSE","Immune response","General","General","Undefined","GO:0006955",262,30.6843171726022,-1.11447407398331,0.326508938798175,-3.41330340935077,0.00064180444880639,0.0118955226891407,"DOWN","p<0.05"
"32","ChAd","ChAd (V1, D7)","GSE201533","ACKR3","IMMUNE RESPONSE","Immune response","General","General","Undefined","GO:0006955",262,98.5609450063066,-0.436711243443652,0.105003265183025,-4.15902536632975,3.19608408561698e-05,0.00067479123274156,"NEUTRAL","p<0.05"
"33","BNT","BNT (V3, D1)","GSE199750","ACKR3","IMMUNE RESPONSE","Immune response","General","General","Undefined","GO:0006955",262,30.6843171726022,-0.534278528965912,0.148718338773335,-3.59255309985824,0.00032745390032715,0.00276636204853541,"NEUTRAL","p<0.05"
"34","BNT","BNT-MO (V3, D1)","GSE199750","ACKR3","IMMUNE RESPONSE","Immune response","General","General","Undefined","GO:0006955",262,30.6843171726022,-0.717252435403726,0.211265131866096,-3.39503461393873,0.00068619924541813,0.00417061928919363,"NEUTRAL","p<0.05"
"35","ChAd","ChAd (V2, D1)","GSE199750","ACKR3","IMMUNE RESPONSE","Immune response","General","General","Undefined","GO:0006955",262,30.6843171726022,-0.649808034617871,0.228932886664465,-2.83842153080549,0.00453372652655557,0.033239780142584,"NEUTRAL","p<0.05"
"36","BNT","BNT (V2, D1)","GSE199750","ACKR3","IMMUNE RESPONSE","Immune response","General","General","Undefined","GO:0006955",262,30.6843171726022,-0.496579159814186,0.101357021395838,-4.89930695452121,9.61752921013115e-07,9.92799588796947e-06,"NEUTRAL","p<0.05"
"37","BNT","BNT (V2, D1)","GSE199750","ACOD1","IMMUNE SYSTEM PROCESS","Immune system, Process","General","General","Undefined","GO:0002376",509,1.73115642397076,3.7511856783858,0.470134745555364,7.97895861526799,1.4757303987763e-15,6.39930363832998e-14,"UP","p<0.05"
"38","BNT","BNT (V2, D1)","GSE199750","ACOD1","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,1.73115642397076,3.7511856783858,0.470134745555364,7.97895861526799,1.4757303987763e-15,6.39930363832998e-14,"UP","p<0.05"
"39","BNT","BNT-MO (V3, D1)","GSE199750","ACOD1","TOLERANCE INDUCTION TO LIPOPOLYSACCHARIDE","Tolerance, Induction, LPS","Adaptive","Tolerance","Undefined","GO:0072573",2,1.73115642397076,3.28848661024731,0.885978196020499,3.71170151254064,0.00020587067464888,0.00158485832003255,"UP","p<0.05"
"40","BNT","BNT (V3, D1)","GSE199750","ACOD1","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,1.73115642397076,3.32570406323056,0.686560665665136,4.84400611562656,1.27247012870239e-06,2.67142682995906e-05,"UP","p<0.05"
"41","BNT","BNT (V3, D1)","GSE199750","ACOD1","IMMUNE SYSTEM PROCESS","Immune system, Process","General","General","Undefined","GO:0002376",509,1.73115642397076,3.32570406323056,0.686560665665136,4.84400611562656,1.27247012870239e-06,2.67142682995906e-05,"UP","p<0.05"
"42","BNT","BNT (V3, D1)","GSE199750","ACOD1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1.73115642397076,3.32570406323056,0.686560665665136,4.84400611562656,1.27247012870239e-06,2.67142682995906e-05,"UP","p<0.05"
"43","BNT","BNT (V2, D1)","GSE199750","ACOD1","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,1.73115642397076,3.7511856783858,0.470134745555364,7.97895861526799,1.4757303987763e-15,6.39930363832998e-14,"UP","p<0.05"
"44","BNT","BNT (V3, D1)","GSE199750","ACOD1","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,1.73115642397076,3.32570406323056,0.686560665665136,4.84400611562656,1.27247012870239e-06,2.67142682995906e-05,"UP","p<0.05"
"45","BNT","BNT (V2, D1)","GSE199750","ACOD1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1.73115642397076,3.7511856783858,0.470134745555364,7.97895861526799,1.4757303987763e-15,6.39930363832998e-14,"UP","p<0.05"
"46","BNT","BNT-MO (V3, D1)","GSE199750","ACOD1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1.73115642397076,3.28848661024731,0.885978196020499,3.71170151254064,0.00020587067464888,0.00158485832003255,"UP","p<0.05"
"47","BNT","BNT-MO (V3, D1)","GSE199750","ACOD1","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,1.73115642397076,3.28848661024731,0.885978196020499,3.71170151254064,0.00020587067464888,0.00158485832003255,"UP","p<0.05"
"48","BNT","BNT-MO (V3, D1)","GSE199750","ACOD1","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,1.73115642397076,3.28848661024731,0.885978196020499,3.71170151254064,0.00020587067464888,0.00158485832003255,"UP","p<0.05"
"49","BNT","BNT (V3, D1)","GSE199750","ACOD1","TOLERANCE INDUCTION TO LIPOPOLYSACCHARIDE","Tolerance, Induction, LPS","Adaptive","Tolerance","Undefined","GO:0072573",2,1.73115642397076,3.32570406323056,0.686560665665136,4.84400611562656,1.27247012870239e-06,2.67142682995906e-05,"UP","p<0.05"
"50","BNT","BNT-MO (V3, D1)","GSE199750","ACOD1","IMMUNE SYSTEM PROCESS","Immune system, Process","General","General","Undefined","GO:0002376",509,1.73115642397076,3.28848661024731,0.885978196020499,3.71170151254064,0.00020587067464888,0.00158485832003255,"UP","p<0.05"
"51","BNT","BNT-MO (V3, D1)","GSE199750","ACOD1","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,1.73115642397076,3.28848661024731,0.885978196020499,3.71170151254064,0.00020587067464888,0.00158485832003255,"UP","p<0.05"
"52","BNT","BNT (V2, D1)","GSE199750","ACOD1","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,1.73115642397076,3.7511856783858,0.470134745555364,7.97895861526799,1.4757303987763e-15,6.39930363832998e-14,"UP","p<0.05"
"53","BNT","BNT (V3, D1)","GSE199750","ACOD1","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,1.73115642397076,3.32570406323056,0.686560665665136,4.84400611562656,1.27247012870239e-06,2.67142682995906e-05,"UP","p<0.05"
"54","BNT","BNT (V2, D1)","GSE199750","ACOD1","TOLERANCE INDUCTION TO LIPOPOLYSACCHARIDE","Tolerance, Induction, LPS","Adaptive","Tolerance","Undefined","GO:0072573",2,1.73115642397076,3.7511856783858,0.470134745555364,7.97895861526799,1.4757303987763e-15,6.39930363832998e-14,"UP","p<0.05"
"55","ChAd","ChAd (V2, D1)","GSE199750","ACTG1","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,14957.4213531966,-0.30910148498489,0.09499724536865,-3.25379418935126,0.00113874747954578,0.0120968646080891,"NEUTRAL","p<0.05"
"56","ChAd","ChAd (V2, D1)","GSE199750","ACTG1","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,14957.4213531966,-0.30910148498489,0.09499724536865,-3.25379418935126,0.00113874747954578,0.0120968646080891,"NEUTRAL","p<0.05"
"57","ChAd","ChAd-BNT (V2, D3)","GSE201533","ACTR2","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,65998.9448355005,0.387381873166701,0.101242048955535,3.82629428348332,0.00013008676408998,0.00162473300032909,"NEUTRAL","p<0.05"
"58","ChAd","ChAd-BNT (V2, D3)","GSE201533","ACTR2","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,65998.9448355005,0.387381873166701,0.101242048955535,3.82629428348332,0.00013008676408998,0.00162473300032909,"NEUTRAL","p<0.05"
"59","BNT","BNT-MO (V3, D1)","GSE199750","ACTR2","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,9982.52624913694,0.225704999395826,0.0853436988007167,2.64465921406644,0.00817732265301399,0.0306962454007077,"NEUTRAL","p<0.05"
"60","BNT","BNT-MO (V3, D1)","GSE199750","ACTR2","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,9982.52624913694,0.225704999395826,0.0853436988007167,2.64465921406644,0.00817732265301399,0.0306962454007077,"NEUTRAL","p<0.05"
"61","ChAd","ChAd (V1, D3)","GSE201533","ACTR3","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,22215.0837459437,0.200160592859894,0.0776609822737532,2.57736365159962,0.00995571502992603,0.0323857403838917,"NEUTRAL","p<0.05"
"62","ChAd","ChAd-BNT (V2, D3)","GSE201533","ACTR3","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,22215.0837459437,0.361578115951126,0.102867052026829,3.51500416145708,0.00043974709731684,0.00418924996027348,"NEUTRAL","p<0.05"
"63","BNT","BNT (V2, D1)","GSE199750","ACTR3","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,7010.16418646983,0.196167209783057,0.0400199075623259,4.90174070186323,9.49911659439483e-07,9.8109880289116e-06,"NEUTRAL","p<0.05"
"64","ChAd","ChAd (V1, D3)","GSE201533","ACTR3","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,22215.0837459437,0.200160592859894,0.0776609822737532,2.57736365159962,0.00995571502992603,0.0323857403838917,"NEUTRAL","p<0.05"
"65","ChAd","ChAd-BNT (V2, D3)","GSE201533","ACTR3","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,22215.0837459437,0.361578115951126,0.102867052026829,3.51500416145708,0.00043974709731684,0.00418924996027348,"NEUTRAL","p<0.05"
"66","BNT","BNT (V2, D1)","GSE199750","ACTR3","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,7010.16418646983,0.196167209783057,0.0400199075623259,4.90174070186323,9.49911659439483e-07,9.8109880289116e-06,"NEUTRAL","p<0.05"
"67","BNT","BNT (V3, D1)","GSE199750","ACTR3","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,7010.16418646983,0.173214419666489,0.0556817656887914,3.11079251032725,0.00186585995053309,0.0110722398753763,"NEUTRAL","p<0.05"
"68","BNT","BNT-MO (V3, D1)","GSE199750","ACTR3","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,7010.16418646983,0.350075488107238,0.0755675321335078,4.63261771588289,3.61070905182441e-06,5.77877945287432e-05,"NEUTRAL","p<0.05"
"69","BNT","BNT (V3, D1)","GSE199750","ACTR3","INNATE IMMUNE SYSTEM","Innate immune system","Innate","General","General",NA,549,7010.16418646983,0.173214419666489,0.0556817656887914,3.11079251032725,0.00186585995053309,0.0110722398753763,"NEUTRAL","p<0.05"
"70","BNT","BNT-MO (V3, D1)","GSE199750","ACTR3","CELLULAR RESPONSE TO TYPE II INTERFERON","Cellular response to Interferon II","Innate","Interferon","Undefined","GO:0071346",59,7010.16418646983,0.350075488107238,0.0755675321335078,4.63261771588289,3.61070905182441e-06,5.77877945287432e-05,"NEUTRAL","p<0.05"
"71","ChAd","ChAd (V1, D3)","GSE201533","ADA","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,1222.54504350994,0.614074211689346,0.0957490093652529,6.41337404700285,1.42333716197367e-10,4.85713806523514e-09,"NEUTRAL","p<0.05"
"72","ChAd","ChAd (V1, D3)","GSE201533","ADA","ALPHA-BETA T CELL DIFFERENTIATION","Differentiation, abT cell","Adaptive","Cellular","T cell","GO:0046632",6,1222.54504350994,0.614074211689346,0.0957490093652529,6.41337404700285,1.42333716197367e-10,4.85713806523514e-09,"NEUTRAL","p<0.05"
"73","ChAd","ChAd-BNT (V2, D7)","GSE201533","ADA","ALPHA-BETA T CELL DIFFERENTIATION","Differentiation, abT cell","Adaptive","Cellular","T cell","GO:0046632",6,1222.54504350994,0.253254705420685,0.0990569305996852,2.55665811455589,0.010568302957514,0.0403646558544617,"NEUTRAL","p<0.05"
"74","ZF2001","ZF2001 (V3, D14)","GSE206023","ADA","T CELL ACTIVATION","Activation, T cell","Adaptive","Cellular","T cell","GO:0042110",33,1.79359319386454,1.55684052476964,0.782938745240103,1.98845763379893,0.0467611001181155,NA,"UP","p<0.05"
"75","ChAd","ChAd-BNT (V2, D7)","GSE201533","ADA","T CELL ACTIVATION","Activation, T cell","Adaptive","Cellular","T cell","GO:0042110",33,1222.54504350994,0.253254705420685,0.0990569305996852,2.55665811455589,0.010568302957514,0.0403646558544617,"NEUTRAL","p<0.05"
"76","ChAd","ChAd (V2, D1)","GSE199750","ADA","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,139.037256373424,-0.492431636259234,0.152113888803859,-3.23725624353864,0.00120684992258174,0.0125474480432609,"NEUTRAL","p<0.05"
"77","ChAd","ChAd (V1, D3)","GSE201533","ADA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1222.54504350994,0.614074211689346,0.0957490093652529,6.41337404700285,1.42333716197367e-10,4.85713806523514e-09,"NEUTRAL","p<0.05"
"78","ChAd","ChAd-BNT (V2, D7)","GSE201533","ADA","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,1222.54504350994,0.253254705420685,0.0990569305996852,2.55665811455589,0.010568302957514,0.0403646558544617,"NEUTRAL","p<0.05"
"79","ChAd","ChAd (V2, D1)","GSE199750","ADA","T CELL ACTIVATION","Activation, T cell","Adaptive","Cellular","T cell","GO:0042110",33,139.037256373424,-0.492431636259234,0.152113888803859,-3.23725624353864,0.00120684992258174,0.0125474480432609,"NEUTRAL","p<0.05"
"80","ChAd","ChAd (V1, D3)","GSE201533","ADA","T CELL ACTIVATION","Activation, T cell","Adaptive","Cellular","T cell","GO:0042110",33,1222.54504350994,0.614074211689346,0.0957490093652529,6.41337404700285,1.42333716197367e-10,4.85713806523514e-09,"NEUTRAL","p<0.05"
"81","ZF2001","ZF2001 (V3, D14)","GSE206023","ADA","ALPHA-BETA T CELL DIFFERENTIATION","Differentiation, abT cell","Adaptive","Cellular","T cell","GO:0046632",6,1.79359319386454,1.55684052476964,0.782938745240103,1.98845763379893,0.0467611001181155,NA,"UP","p<0.05"
"82","ChAd","ChAd (V2, D1)","GSE199750","ADA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,139.037256373424,-0.492431636259234,0.152113888803859,-3.23725624353864,0.00120684992258174,0.0125474480432609,"NEUTRAL","p<0.05"
"83","ChAd","ChAd (V2, D1)","GSE199750","ADA","ALPHA-BETA T CELL DIFFERENTIATION","Differentiation, abT cell","Adaptive","Cellular","T cell","GO:0046632",6,139.037256373424,-0.492431636259234,0.152113888803859,-3.23725624353864,0.00120684992258174,0.0125474480432609,"NEUTRAL","p<0.05"
"84","ChAd","ChAd-BNT (V2, D7)","GSE201533","ADA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1222.54504350994,0.253254705420685,0.0990569305996852,2.55665811455589,0.010568302957514,0.0403646558544617,"NEUTRAL","p<0.05"
"85","ZF2001","ZF2001 (V3, D14)","GSE206023","ADA","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,1.79359319386454,1.55684052476964,0.782938745240103,1.98845763379893,0.0467611001181155,NA,"UP","p<0.05"
"86","ZF2001","ZF2001 (V3, D14)","GSE206023","ADA","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,1.79359319386454,1.55684052476964,0.782938745240103,1.98845763379893,0.0467611001181155,NA,"UP","p<0.05"
"87","ChAd","ChAd (V1, D3)","GSE201533","ADAM17","GERMINAL CENTER FORMATION","Formation, Germinal center","Adaptive","Germinal center","Germinal center","GO:0002467",6,3656.27544744166,0.229131841148388,0.063411634597907,3.61340379571213,0.00030220351474526,0.00180715311403497,"NEUTRAL","p<0.05"
"88","ChAd","ChAd (V1, D3)","GSE201533","ADAM17","SPLEEN DEVELOPMENT","Development, Spleen","Adaptive","Humoral","Spleen","GO:0048536",17,3656.27544744166,0.229131841148388,0.063411634597907,3.61340379571213,0.00030220351474526,0.00180715311403497,"NEUTRAL","p<0.05"
"89","ChAd","ChAd (V2, D1)","GSE199750","ADAM17","ADAPTIVE IMMUNE SYSTEM","Adaptive immune system","Adaptive","General","General",NA,676,966.739281268675,0.351061297071573,0.0980329230623327,3.58105507930592,0.00034220949617964,0.00495667117077715,"NEUTRAL","p<0.05"
"90","ChAd","ChAd (V1, D3)","GSE201533","ADAM17","B CELL DIFFERENTIATION","Differentiation, B cell","Adaptive","B cell","B cell","GO:0030183",47,3656.27544744166,0.229131841148388,0.063411634597907,3.61340379571213,0.00030220351474526,0.00180715311403497,"NEUTRAL","p<0.05"
"91","BNT","BNT-MO (V3, D1)","GSE199750","ADAM17","CELLULAR ADAPTIVE IMMUNE SYSTEM","Cellular adaptive immune system","Adaptive","Cellular","General",NA,384,966.739281268675,0.318799128169492,0.0818815335089994,3.89341912037412,9.8841166316813e-05,0.00087904479994952,"NEUTRAL","p<0.05"
